label,text,source
ham,"Hey I think I know what where dealing with here!!!! I have some theories of  how this could've gotten 2billion hits!! 1. This was mabey made in korea and its realy popular there so they were  stuck watching this over and over again. 2. Over 2billion people have access to the Internet, including youtube, and  the numbers are rising, by 2017 half of the populatoin will be connected. 3. Hackers In Korea may have loved it so much they rised it to 2billion  hits to make it more popular.  4. The song was featured in a just dance game, on multiple mp3s, and been  seen on concerts and even on new years eve event in 2012, so just by seeing  those you mabey adding more hits to this video. 5. You are complaining to much on how the heck this has 2b hits.﻿",Youtube01-Psy.csv
spam,subscribe my chanel﻿,Youtube01-Psy.csv
ham,"THIS HAS MORE VIEWS THAN QUEEN AND MICHAEL JACKSON, 2 BILLION views omg﻿",Youtube01-Psy.csv
ham,LoL﻿,Youtube01-Psy.csv
ham,If you pause at 1:39 at the last millisecond you can see that that chick is  about to laugh. Takes a few tries.﻿,Youtube01-Psy.csv
ham,"9 year olds be like, 'How does this have 2 billion views when there are  only 3 people in the world'﻿",Youtube01-Psy.csv
ham,PSY is a good guy﻿,Youtube01-Psy.csv
ham,WHY DOES THIS HAVE 2 BILLION VIEWS THIS SONG IS SO ANNOYING﻿,Youtube01-Psy.csv
spam,https://www.facebook.com/pages/Mathster-WP/1495323920744243?ref=hl﻿,Youtube01-Psy.csv
ham,1 millioon dislikesssssssssssssssssssssssssssssssss.............﻿,Youtube01-Psy.csv
ham,The little PSY is suffering Brain Tumor and only has 6 more months to live.  Please pray to him and the best lucks.﻿,Youtube01-Psy.csv
ham,For all of the little kidz out there there is Like 7 to 8 Billon people on  earth NOT 7 to 8 MILLON.Get you facts straight before posting comments.﻿,Youtube01-Psy.csv
ham,How stupid humanity is﻿,Youtube01-Psy.csv
spam,Come and watch my video it is called the odowd crowd zombie movie part 1 ﻿,Youtube01-Psy.csv
ham,You know a song sucks dick when you need to use google translate to know  what the fuck its saying!﻿,Youtube01-Psy.csv
ham,"We get it, you came here for the views... ﻿",Youtube01-Psy.csv
ham,Wow this video is the most viewed youtube video.. second that comes Justin  bieber- baby SMH WHAT HAS THE WORLD COME TO﻿,Youtube01-Psy.csv
spam,"Hey, join me on tsū, a publishing platform where I share my content now:  http://tsu.co/MarkusMairhofer﻿",Youtube01-Psy.csv
ham,"This song is great there are 2,127,315,950 views wow﻿",Youtube01-Psy.csv
ham,I'm watching this in 2014﻿,Youtube01-Psy.csv
ham,Most viewed video on youtube...daaaaaaaaaaannng those views can almost  dominate the entire...china...﻿,Youtube01-Psy.csv
ham,"how does this video have 2,127,322,484 views if there are only 7 million  people on earth?﻿",Youtube01-Psy.csv
ham,What my gangnam style﻿,Youtube01-Psy.csv
ham,Lol this youtuber (officialpsy) is getting so much money lol﻿,Youtube01-Psy.csv
ham,1 million dislikes!EPIC FAIL(ready for you fanboys)﻿,Youtube01-Psy.csv
ham,"If I knew Korean, this would be even funnier. At least a bit at the end was  in English, but was spoken quite rapidly.﻿",Youtube01-Psy.csv
ham,"Enough with the whole ""how does this have two billion views if there's only  7 million on the planet"" we get it. You're joking. It's not funny anymore.﻿",Youtube01-Psy.csv
spam,"If I get 100 subscribers, I will summon Freddy Mercury's ghost to whipe  from the face of earth One Direction and Miley Cirus.﻿",Youtube01-Psy.csv
spam,if i reach 100 subscribers i will go round in public pouring a bucket of  ice water over people and then running away acting like it wasn't me! like  so people can see!!﻿,Youtube01-Psy.csv
ham,YOUTUBE MONEY !!!!!!!!!!!!!!!!!!!!!!!﻿,Youtube01-Psy.csv
ham,2 billion for this shit?﻿,Youtube01-Psy.csv
ham,"2 billion views, only 2 million shares﻿",Youtube01-Psy.csv
spam,Hi guys my name is Dylan and I do IRL football videos I have 1030  subscribers and I think you guys would like my content so come check it out  and if you do subscribe!﻿,Youtube01-Psy.csv
spam,If I get 300 subscribers by tomorrow I'll do a epic Hunger Games Video! ﻿,Youtube01-Psy.csv
spam,follower please https://www.facebook.com/lists/161620527267482﻿,Youtube01-Psy.csv
ham,2 billion views wow not even baby by justin beibs has that much he doesn't  deserve a capitalized name﻿,Youtube01-Psy.csv
spam,If i reach 100 subscribers i will tazz my self and my friend﻿,Youtube01-Psy.csv
spam,Please help me go to college guys! Thanks from the bottom of my heart.  https://www.indiegogo.com/projects/i-want-to-go-to-college--19/x/9082175﻿,Youtube01-Psy.csv
spam,https://www.facebook.com/SchoolGeniusNITS/photos/ms.c.eJw9kVkOxDAMQm808h5z~;4sNjqP~_tHqBEuM69AQUp1Ih~_fPHgk5zLLsVdQv0ZUf0MB~;LnUJ~;ufTH4YoKfRxYts2zvrrp6qGtw67y~;L551h~;f7~_vlcZzRG8vGCTlPSD9ONGeWhj8~_GIbu~;S3lzMvY~;IQ2~;TwSfzz9WHn7JUSvHufpglQRZczl05fNPhaGeVb3x8yDmC6X~_~;jTcjnMho~;vfXWCjZyvWObihrnGx2ocjnG2PG1EvHXzyjD~_o3h~_RY6f57sPrnD2xV~;~_BzszZ~;8~-.bps.a.390875584405933/391725794320912/?type=1&amp;theater ﻿,Youtube01-Psy.csv
spam,I am so awesome and smart!!! Sucscribe to me!﻿,Youtube01-Psy.csv
spam,Follow 4 Follow                           @ VaahidMustafic Like 4 Like ﻿,Youtube01-Psy.csv
spam,http://hackfbaccountlive.com/?ref=4436607  psy news offıcal ﻿,Youtube01-Psy.csv
spam,https://www.facebook.com/nicushorbboy add mee &lt;3 &lt;3﻿,Youtube01-Psy.csv
spam,im sorry for the spam but My name is Jenny. I go to high school where  everyone dresses fashionable but for me I don't because i need money to buy  cute clothes. I have low self esteem . I live with my dad. my mom passed  away when i was 6 so i don't really have a mother figure. I have 2 brothers  who is older than me. Since they are boys they get the attention while i  just be alone. I really want to wear pretty clothes like the girls in my  school and get a boyfriend. i just can't be my self. im very quite and shy  at school because i don't have the confidence in myself to talk to someone.  i did have one friend name Caroline but she moved away so now im alone. if  you could donate some money to me it would be great. i don't care about  expensive brand ill just shop at walmart because they have pretty clothes.  also i wanna get my nails done at a salon . i see alot of girls have these  french tips. i never had my nail did at a salon before i will really  appreciate if i can and get my hair curled too. http://www.gofundme.com/dressprettyonce thanks omg please.﻿,Youtube01-Psy.csv
ham, I hate this song! ﻿,Youtube01-Psy.csv
spam,please throw a sub on my channel﻿,Youtube01-Psy.csv
ham,"NEW GOAL!   3,000,000!  Let's go for it!﻿",Youtube01-Psy.csv
spam,Go to my channel if u want to see a fly getting burned alive﻿,Youtube01-Psy.csv
ham,just came here to check the views :P﻿,Youtube01-Psy.csv
spam,"COME AND CHECK OUT MY NEW YOUTUBE CHHANEL, GOING TO BE POSTING DAILY!﻿",Youtube01-Psy.csv
ham,I hav absolutely no idea what he's saying. Is it even a language?﻿,Youtube01-Psy.csv
spam,Please check out my vidios guys﻿,Youtube01-Psy.csv
ham,I still to this day wonder why this video is so popular ?? illuminati  confirmed ??﻿,Youtube01-Psy.csv
spam,Hey guys can you check my channel out plz. I do mine craft videos. Let's  shoot for 20 subs﻿,Youtube01-Psy.csv
ham,This is getting old.........﻿,Youtube01-Psy.csv
spam,PLEASE SUBSCRIBE ME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿,Youtube01-Psy.csv
ham,just came to check the view count﻿,Youtube01-Psy.csv
spam,Check out my Music Videos! Fuego - U LA LA Remix  hyperurl.co/k6a5xt﻿,Youtube01-Psy.csv
spam,Check out my Music Videos! and PLEASE SUBSCRIBE!!!! Fuego - U LA LA Remix  hyperurl.co/k6a5xt﻿,Youtube01-Psy.csv
spam,www.marketglory.com/strategygame/lordviperas﻿,Youtube01-Psy.csv
ham,"If the shitty Chinese Government didn't block YouTube over there, there'd  be close to 3 billion views right now. ﻿",Youtube01-Psy.csv
ham,WORLD RECORD YOUTUBE VIDEO VIEWS !!!!!! XD﻿,Youtube01-Psy.csv
ham,I think he was drunk during this :) x)﻿,Youtube01-Psy.csv
spam,Limit sun exposure while driving. Eliminate the hassle of having to swing  the car visor between the windshield and window.  https://www.kickstarter.com/projects/733634264/visortwin﻿,Youtube01-Psy.csv
ham,"Hahah, juyk! I allways laugh at the part 1:57.. LOL!﻿",Youtube01-Psy.csv
spam,http://hackfbaccountlive.com/?ref=5242575﻿,Youtube01-Psy.csv
ham,"I wanted to know the name of the guy that dances at 00:58, anybody knows ?﻿",Youtube01-Psy.csv
spam,https://www.facebook.com/FUDAIRYQUEEN?pnref=story﻿,Youtube01-Psy.csv
ham,"Haha its so funny to see the salt of westerners that top views of youtube  goes to video they dont even understand, keep the salt up!﻿",Youtube01-Psy.csv
spam,FOLLOW MY COMPANY ON TWITTER  thanks.  https://twitter.com/TheWaxedHatCo﻿,Youtube01-Psy.csv
ham,imagine if this guy put adsense on with all these views... u could pay ur  morgage﻿,Youtube01-Psy.csv
spam,Hey come check us out were new on youtube let us know what you think and  don't forget to subscribe thanks.﻿,Youtube01-Psy.csv
ham,"The girl in the train who was dancing, her outfit was so fucking sexy, but  the huge turn-off was she lacked eyebrows D:﻿",Youtube01-Psy.csv
spam,"Look at the pictures, if not difficult http://image2you.ru/48051/1340524/        http://image2you.ru/48051/1340523/          http://image2you.ru/48051/1340522/ http://image2you.ru/48051/1340521/             http://image2you.ru/48051/1340520/       http://image2you.ru/48051/1340519/  http://image2you.ru/48051/1340518/            http://image2you.ru/48051/1340517/          http://image2you.ru/48051/1340504/ http://image2you.ru/48051/1340503/              http://image2you.ru/48051/1340502/            http://image2you.ru/48051/1340500/ http://image2you.ru/48051/1340499/        http://image2you.ru/48051/1340494/             http://image2you.ru/48051/1340493/ http://image2you.ru/48051/1340492/        http://image2you.ru/48051/1340491/           http://image2you.ru/48051/1340490/ http://image2you.ru/48051/1340489/             http://image2you.ru/48051/1340488/﻿",Youtube01-Psy.csv
ham,"Don't mind me, I'm just checking what the views are up to : )﻿",Youtube01-Psy.csv
spam,"Hey guys can you check my YouTube channel I know you hate comments like  this one but I promise if you check my videos it will be entertaining I do  Shotgun Montages,Ninja Defuse Montages and Trolling please guys can you  check them out and thanks have a good day!!!!!!!﻿",Youtube01-Psy.csv
ham,"To everyone joking about how he hacked to get 2 billion views because  there's a certain amount of people or whatever,  He actually did buy views.﻿",Youtube01-Psy.csv
spam,https://www.facebook.com/tofikmiedzynB/photos/a.1496273723978022.1073741828.1496241863981208/1498561870415874/?type=1&amp;theater ﻿,Youtube01-Psy.csv
spam,https://www.facebook.com/eeccon/posts/733949243353321?comment_id=734237113324534&amp;offset=0&amp;total_comments=74   please like frigea marius gabriel comment :D﻿,Youtube01-Psy.csv
spam,"http://www.bing.com/explore/rewards?PUBL=REFERAFRIEND&amp;CREA=RAW&amp;rrid=_0f9fa8aa-243a-5c2f-c349-ede05ea397ca Bing rewards, earn free money. AND NO U CANT GET UR VIRUS IN BLUE!﻿",Youtube01-Psy.csv
spam,Please do buy these new Christmas shirts! You can buy at any time before  December 4th and they are sold worldwide! Don't miss out:  http://teespring.com/treechristmas﻿,Youtube01-Psy.csv
spam,Free my apps get 1m crdits ! Just click on the link and download a app and  done!! · Link: https://m.freemyapps.com/share/url/5af506e1﻿,Youtube01-Psy.csv
ham,Why does a song like this have more views than Michael Jackson SMH﻿,Youtube01-Psy.csv
ham," Something to dance to, even if your sad JUST dance!!   PSY - GANGNAM STYLE (강남스타일) M/V: http://youtu.be/9bZkp7q19f0﻿",Youtube01-Psy.csv
ham,everyones back lool this is almost 3 years old and people are still hear!  xD﻿,Youtube01-Psy.csv
ham,How can this have 2 billion views when there's only me on the planet? LOL﻿,Youtube01-Psy.csv
ham,I don't now why I'm watching this in 2014﻿,Youtube01-Psy.csv
spam,subscribe to me for call of duty vids and give aways Goal-100 subs﻿,Youtube01-Psy.csv
spam,hi guys please my android photo editor download. thanks https://play.google.com/store/apps/details?id=com.butalabs.photo.editor﻿,Youtube01-Psy.csv
ham,"The first billion viewed this because they thought it was really cool, the  other billion and a half came to see how stupid the first billion were...﻿",Youtube01-Psy.csv
spam,i love this so much. AND also I Generate Free Leads on Auto Pilot &amp; You Can  Too! http://www.MyLeaderGate.com/moretraffic﻿,Youtube02-KatyPerry.csv
spam,http://www.billboard.com/articles/columns/pop-shop/6174122/fan-army-face-off-round-3 Vote for SONES please....we're against vips....please help us.. &gt;.&lt;﻿,Youtube02-KatyPerry.csv
spam,"Hey guys! Please join me in my fight to help abused/mistreated animals! All  fund will go to helping pay for vet bills/and or helping them find homes! I  will place an extra emphasis on helping disabled animals, ones otherwise  would just be put to sleep by other animal organizations. Donate please. http://www.gofundme.com/Angels-n-Wingz﻿",Youtube02-KatyPerry.csv
spam,http://psnboss.com/?ref=2tGgp3pV6L this is the song﻿,Youtube02-KatyPerry.csv
spam,Hey everyone. Watch this trailer!!!!!!!!  http://believemefilm.com?hlr=h2hQBUVB﻿,Youtube02-KatyPerry.csv
spam,check out my rapping hope you guys like it  https://soundcloud.com/nereboy/call-of-the-lostproduce-by-atlastatlas-rapper-jkork  and follow and message me :)﻿,Youtube02-KatyPerry.csv
spam,"Subscribe pleaaaase to my instagram account , i'll subscribe back ♥  http://instagram.com/cyrine_ghorbel﻿",Youtube02-KatyPerry.csv
spam,hey guys!! visit my channel pleaase (i'm searching a dream)﻿,Youtube02-KatyPerry.csv
spam,Nice! http://www.barnesandnoble.com/s/BDP?csrfToken=I9tIxe8cNkCosOqkEMGjLU5uwv6nSXSO&amp;sort=DD&amp;size=90&amp;csrftoken=89Iyec7nrWP5NYtnO5U7amhVmfLUtgGL&amp;dref=5094&amp;keyword=BDP&amp;store=EBOOK ﻿,Youtube02-KatyPerry.csv
spam,http://www.twitch.tv/daconnormc﻿,Youtube02-KatyPerry.csv
spam,Hey Guys this is Glamour Beauty! I just started my youtube channel please  go check it out! I'm going to post singing videos and also random videos  that I fell like! Please go to subscribe! More to come soon!. Remember to  subscribe!﻿,Youtube02-KatyPerry.csv
spam,Hey guys! My mom said if i got 100 subs before christmas I'll get a kitten  and I always have wanted an kitten so please watch my videos and if you  like it subscribe or like :) Please no mean comments﻿,Youtube02-KatyPerry.csv
spam,https://www.facebook.com/photo.php?fbid=543627485763966&amp;l=0d878a889c﻿,Youtube02-KatyPerry.csv
spam,https://www.facebook.com/photo.php?v=4483179854075&amp;set=vb.1727483389&amp;type=2&amp;theater ﻿,Youtube02-KatyPerry.csv
spam,https://soundcloud.com/artady please check my stuff; and make some feedback﻿,Youtube02-KatyPerry.csv
spam,Take a break from Katie and help me reach 100 subscribers this month!  New  music and free downloads! ﻿,Youtube02-KatyPerry.csv
spam,Subscribe me please﻿,Youtube02-KatyPerry.csv
spam,Check out my covers I have a video coming out  please subscribe﻿,Youtube02-KatyPerry.csv
spam,Subscribe to My CHANNEL﻿,Youtube02-KatyPerry.csv
spam,Hey guys. I am a very small YouTuber I upload videos nearly every single  day. I once hope to be like shikas so can you please give 2 mins of your  life to view this channel. and my new video is on how to watch all the  anime for free. and I am pretty sure you wont regret visiting this channel. Thank you!﻿,Youtube02-KatyPerry.csv
spam,http://www.rtbf.be/tv/emission/detail_the-voice-belgique/toutes-les-auditions/auditionDetail_?emissionId=3873&amp;id=342  Please join me to the voice Liked and shared it please to win more audition  score. Thanks so much﻿,Youtube02-KatyPerry.csv
spam,katy perry will u sit on my face please. it would be really awesome and  i'll give you 5 dollars. ok if you want to do this then please call me and  subscribe to my channel first ok thats good and then u sit on my face and  ill get an erection then you sit more k?﻿,Youtube02-KatyPerry.csv
spam,"iS IN TOP 10 , IN YOUTUBE TOP VIEWS , ON 9 IS MILEY CYRUS: http://www.google.ro/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=1&amp;ved=0CB8QFjAA&amp;url=http%3A%2F%2Fen.wikipedia.org%2Fwiki%2FList_of_most_viewed_YouTube_videos&amp;ei=OQ3yU9DWC8L4yQOYo4GoAw&amp;usg=AFQjCNGKM-Idplal6kuVKoEkVgdTT2jVLQ&amp;sig2=OnqZzad3q3CmNBe9nml4gA&amp;bvm=bv.73231344,d.bGQ&amp;cad=rja ﻿",Youtube02-KatyPerry.csv
spam,http://www.amazon.com/Knight-Dawn-cursed-Daniel-N-ebook/dp/B00MPPQHRI/ref=sr_1_7?s=digital-text&amp;%3Bie=UTF8&amp;%3Bqid=1408122684&amp;%3Bsr=1-7&amp;%3Bkeywords=knight&amp;tag=wattpad-20     some people are very talented but some are more talented but there is no  sponsor﻿,Youtube02-KatyPerry.csv
spam,I really love this video.. http://www.bubblews.com/account/389088-sheilcen﻿,Youtube02-KatyPerry.csv
spam,Hi Guys! check this awesome EDM &amp; House mix :) thanks a lot..  https://soundcloud.com/soundhase/edm-house-mix-2﻿,Youtube02-KatyPerry.csv
spam,Hiya😊 I just started YouTube and it would mean a lot if some of you could  subscribe and watch my first video?xx﻿,Youtube02-KatyPerry.csv
spam,Watch Maroon 5's latest 2nd single from V (It Was Always You) www.youtube. com/watch?v=TQ046FuAu00﻿,Youtube02-KatyPerry.csv
spam,Help Please!!  http://www.gofundme.com/RJanimalcare﻿,Youtube02-KatyPerry.csv
spam,http://www.mediafire.com/download/yvovhafsv5qzzqo/Video.rar    download and  make money today ﻿,Youtube02-KatyPerry.csv
